,gender,age,gross_income,segment,num_credit_cards,tiprel_1mes,ind_actividad_cliente,num_Products,num_loans,duration
43779,F,23 years,$ 25251.45,College_Graduated,0,I,0,1,0,1081
43780,F,39 years,$ 127458.36,Individuals,0,A,1,1,0,4266
43781,F,49 years,$ 110614.26,Individuals,0,A,1,2,0,5442
43782,F,27 years,$ 211888.56,College_Graduated,0,A,1,1,0,374
43783,F,66 years,$ 71754.84,Individuals,0,I,0,0,0,3840
43784,M,20 years,$ 169810.92,College_Graduated,0,I,0,0,0,373
43785,F,22 years,$ 119903.94,College_Graduated,0,I,0,1,0,1150
43786,F,37 years,$ 46017.21,Individuals,0,A,0,1,0,740
43787,F,60 years,$ 221772.3,Individuals,0,A,1,3,0,3714
43788,M,28 years,$ 69152.31,College_Graduated,0,I,1,1,0,1880
43789,F,24 years,$ 150649.59,College_Graduated,0,I,0,1,0,1392
43790,F,38 years,$ 83574.42,Individuals,0,A,0,1,0,3797
43791,M,35 years,$ 157338.33,Individuals,0,I,0,1,0,1761
43792,F,48 years,$ 522772.98,Individuals,0,A,1,3,0,5282
43793,F,56 years,$ 213281.07,Individuals,1,A,1,6,0,5221
43794,M,22 years,$ 60640.77,College_Graduated,0,I,0,1,0,748
43795,M,20 years,$ 114032.7,College_Graduated,0,I,0,1,0,368
43796,M,24 years,$ 83925.12,College_Graduated,0,A,1,1,0,1868
43797,M,84 years,$ 187044.9,Individuals,0,A,1,2,0,5165
43798,F,38 years,$ 161116.26,Individuals,1,A,1,5,0,3080
43799,M,23 years,$ 102939.33,College_Graduated,0,A,1,2,0,1089
43800,M,25 years,$ 71783.58,College_Graduated,0,I,0,1,0,1090
43801,F,23 years,$ 60006.84,College_Graduated,0,I,0,1,0,1432
43802,M,44 years,$ 239853.87,Individuals,0,A,1,4,0,5414
43803,F,45 years,$ 81595.47,Individuals,0,I,0,2,0,4451
43804,F,22 years,$ 56453.49,College_Graduated,0,I,0,1,0,787
43805,M,59 years,$ 338740.11,Individuals,0,I,1,1,0,1054
43806,M,24 years,$ 99030.51,College_Graduated,0,I,1,1,0,1845
43807,F,28 years,$ 77684.79,College_Graduated,0,A,1,1,0,628
43808,M,41 years,$ 80793.09,Individuals,0,I,0,1,0,3223
43809,M,51 years,$ 75374.1,VIP,1,A,1,7,0,5386
43810,F,67 years,$ 332913.45,Individuals,0,A,1,2,0,4752
43811,M,22 years,$ 47431.89,College_Graduated,0,I,0,1,0,1390
43812,M,44 years,$ 166038.6,Individuals,0,A,1,4,0,3929
43813,M,21 years,$ 51546.21,College_Graduated,0,I,1,1,0,776
43814,F,35 years,$ 142648.74,Individuals,0,A,1,2,0,4436
43815,M,33 years,$ 71820.99,Individuals,0,A,1,1,0,2875
43816,F,41 years,$ 66331.56,Individuals,0,I,0,0,0,1655
43817,M,21 years,$ 44513.43,College_Graduated,0,I,0,1,0,716
43818,M,48 years,$ 155906.91,Individuals,0,A,0,1,0,2488
43819,M,41 years,$ 97060.98,Individuals,0,A,1,1,0,557
43820,M,24 years,$ 206197.17,College_Graduated,0,A,1,1,0,1793
43821,F,65 years,$ 157270.53,Individuals,1,A,1,3,0,5706
43822,M,77 years,$ 143344.2,Individuals,0,A,1,5,0,1188
43823,F,80 years,$ 127794.78,Individuals,0,I,0,2,0,5694
43824,F,21 years,$ 120292.2,College_Graduated,0,A,1,1,0,781
43825,M,45 years,$ 60933.33,Individuals,0,A,1,1,0,594
43826,M,29 years,$ 184537.68,College_Graduated,0,I,0,1,0,1518
43827,M,26 years,$ 86109.87,College_Graduated,0,A,1,1,0,1865
43828,M,45 years,$ 151149.57,Individuals,0,A,1,2,0,6289
43829,M,21 years,$ 82100.82,College_Graduated,0,I,0,1,0,716
43830,F,40 years,$ 121595.16,Individuals,0,A,1,1,0,3593
43831,F,23 years,$ 206148.06,College_Graduated,0,I,0,0,0,1084
43832,M,23 years,$ 131228.55,College_Graduated,0,I,0,0,0,1445
43833,F,34 years,$ 217108.23,Individuals,0,A,1,2,0,3949
43834,M,24 years,$ 48744.0,College_Graduated,0,A,0,1,0,1504
43835,F,43 years,$ 156952.68,Individuals,0,I,0,0,0,3672
43836,F,73 years,$ 100279.8,Individuals,0,I,1,1,0,5344
43837,M,32 years,$ 83250.09,College_Graduated,0,I,1,1,0,1812
43838,F,27 years,$ 106833.09,College_Graduated,0,A,1,3,0,4952
43839,F,21 years,$ 74628.63,College_Graduated,0,I,0,0,0,655
43840,M,21 years,$ 20404.92,College_Graduated,0,A,1,1,0,781
43841,F,33 years,$ 28048.05,Individuals,0,A,1,2,0,495
43842,M,38 years,$ 154980.93,Individuals,0,A,1,3,0,4640
43843,F,38 years,$ 382193.19,Individuals,0,I,1,2,0,2462
43844,M,23 years,$ 802021.8,College_Graduated,0,I,0,0,0,1384
43845,M,44 years,$ 211654.95,Individuals,0,A,1,2,0,3939
43846,F,39 years,$ 43897.77,Individuals,0,I,0,1,0,4064
43847,F,46 years,$ 218628.87,Individuals,0,I,0,1,0,6033
43848,M,23 years,$ 142460.55,College_Graduated,0,I,0,1,0,1769
43849,F,44 years,$ 191780.94,Individuals,0,A,1,4,0,5767
43850,M,28 years,$ 103224.0,College_Graduated,0,I,0,1,0,1877
43851,F,22 years,$ 116173.2,College_Graduated,0,I,1,1,0,1145
43852,M,73 years,$ 91590.87,Individuals,0,I,0,0,0,3494
43853,M,45 years,$ 179875.2,VIP,0,A,1,3,0,3066
43854,F,51 years,$ 138597.93,Individuals,0,A,1,2,0,5430
43855,M,49 years,$ 463226.52,Individuals,1,A,1,2,0,5282
43856,F,41 years,$ 100271.37,Individuals,0,I,0,1,0,3758
43857,M,23 years,$ 62260.14,College_Graduated,0,I,0,1,0,1516
43858,F,21 years,$ 50488.32,College_Graduated,0,I,0,0,0,416
43859,F,23 years,$ 630876.48,College_Graduated,0,I,0,1,0,1516
43860,M,78 years,$ 62137.14,Individuals,0,I,0,0,0,3678
43861,F,50 years,$ 124590.48,Individuals,0,A,1,2,0,1213
43862,M,44 years,$ 253096.8,Individuals,0,I,0,2,0,5665
43863,F,27 years,$ 32263.05,College_Graduated,0,I,0,1,0,1404
43864,F,50 years,$ 135139.56,Individuals,1,A,1,3,0,2884
43865,M,24 years,$ 71355.72,College_Graduated,0,I,0,1,0,1012
43866,M,28 years,$ 110609.16,College_Graduated,0,I,0,0,0,710
43867,M,24 years,$ 132604.38,College_Graduated,0,A,1,1,0,1880
43868,M,34 years,$ 36832.23,Individuals,0,A,1,2,0,434
43869,M,45 years,$ 156356.16,Individuals,0,A,1,3,0,5328
43870,M,46 years,$ 92861.79,Individuals,0,I,0,0,0,3072
43871,F,38 years,$ 167382.33,Individuals,0,A,1,1,0,3990
43872,M,52 years,$ 305066.73,Individuals,0,A,1,0,0,4764
43873,F,24 years,$ 68503.56,College_Graduated,0,A,1,1,0,1892
43874,M,66 years,$ 214955.7,VIP,0,A,1,4,0,4940
43875,M,43 years,$ 159506.22,Individuals,1,A,1,4,0,4004
43876,F,61 years,$ 130344.93,Individuals,0,I,0,1,0,3986
43877,M,32 years,$ 106872.0,College_Graduated,0,I,0,1,0,1805
43878,F,64 years,$ 122113.17,Individuals,0,I,0,0,0,2048
43879,M,26 years,$ 46486.38,College_Graduated,0,I,0,1,0,1752
43880,F,66 years,$ 132288.75,Individuals,0,I,0,0,0,3028
43881,M,38 years,$ 138520.05,Individuals,0,I,0,1,0,4191
43882,M,23 years,$ 16922.49,College_Graduated,0,A,1,1,0,781
43883,F,53 years,$ 132717.12,Individuals,0,I,0,0,0,3394
43884,F,20 years,$ 87707.16,College_Graduated,0,A,1,2,0,716
43885,F,23 years,$ 82304.94,College_Graduated,0,I,0,1,0,1888
43886,M,23 years,$ 42118.17,College_Graduated,0,I,0,1,0,1136
43887,F,84 years,$ 127103.55,Individuals,0,I,0,1,0,5484
43888,M,47 years,$ 169741.35,Individuals,0,A,1,3,0,3093
43889,F,40 years,$ 153116.52,Individuals,0,A,1,2,0,2819
43890,F,74 years,$ 46194.78,Individuals,0,I,0,1,0,3910
43891,M,27 years,$ 21865.41,College_Graduated,0,I,0,1,0,1416
43892,M,22 years,$ 166933.71,College_Graduated,0,I,0,0,0,776
43893,M,41 years,$ 190189.62,Individuals,0,I,0,0,0,2894
43894,M,22 years,$ 109379.73,College_Graduated,0,I,0,0,0,985
43895,M,78 years,$ 182678.85,Individuals,0,A,1,2,0,4968
43896,F,50 years,$ 85337.19,Individuals,0,A,1,3,0,4269
43897,F,50 years,$ 463625.16,VIP,0,A,1,7,0,5370
43898,M,27 years,$ 171954.6,College_Graduated,0,I,1,1,0,724
43899,F,60 years,$ 54951.24,Individuals,0,I,0,0,0,3365
43900,F,37 years,$ 379343.49,Individuals,0,I,0,0,0,3705
43901,F,46 years,$ 95675.52,Individuals,0,A,1,1,0,2757
43902,F,22 years,$ 76020.57,College_Graduated,0,I,0,1,0,1142
43903,M,24 years,$ 86549.67,College_Graduated,0,I,0,1,0,1136
43904,M,49 years,$ 42610.53,Individuals,0,I,0,0,0,5597
43905,F,52 years,$ 58636.35,Individuals,0,A,1,1,0,3618
43906,F,27 years,$ 120452.67,College_Graduated,0,I,0,1,0,1426
43907,M,22 years,$ 148466.16,College_Graduated,0,I,0,0,0,1054
43908,F,32 years,$ 52387.47,College_Graduated,0,A,1,2,0,507
43909,M,48 years,$ 251105.91,Individuals,0,A,1,2,0,5231
43910,F,56 years,$ 75282.21,Individuals,0,A,1,3,0,3141
43911,M,31 years,$ 88737.87,College_Graduated,0,A,1,2,0,961
43912,F,45 years,$ 104117.46,Individuals,0,A,1,1,0,2973
43913,F,29 years,$ 32470.83,College_Graduated,0,I,0,1,0,1522
43914,M,52 years,$ 150873.39,Individuals,0,A,1,3,0,5380
43915,F,40 years,$ 142943.4,Individuals,0,I,0,0,0,1525
43916,M,22 years,$ 390253.23,College_Graduated,0,A,1,1,0,1034
43917,F,51 years,$ 136137.21,Individuals,0,I,0,0,0,6596
43918,F,24 years,$ 135560.82,College_Graduated,0,I,0,0,0,1090
43919,M,70 years,$ 138957.42,Individuals,0,I,1,1,0,2827
43920,M,28 years,$ 80968.11,College_Graduated,0,I,0,1,0,1817
43921,F,24 years,$ 158743.89,College_Graduated,0,I,0,1,0,1823
43922,M,26 years,$ 68320.65,College_Graduated,0,I,0,1,0,1131
43923,F,81 years,$ 89551.14,Individuals,0,I,0,1,0,4973
43924,M,46 years,$ 118363.83,Individuals,0,I,0,2,0,6319
43925,M,22 years,$ 114260.13,College_Graduated,0,I,0,1,0,1438
43926,M,69 years,$ 132103.11,Individuals,0,I,0,0,0,2907
43927,F,23 years,$ 73032.3,College_Graduated,0,I,0,0,0,1060
43928,F,20 years,$ 45876.96,College_Graduated,0,I,0,0,0,641
43929,M,24 years,$ 114785.79,College_Graduated,0,A,1,1,0,713
43930,M,21 years,$ 47063.49,College_Graduated,0,I,0,1,0,781
43931,F,22 years,$ 63752.76,College_Graduated,0,I,0,1,0,1396
43932,M,26 years,$ 73302.9,College_Graduated,0,I,0,1,0,1811
43933,F,23 years,$ 113998.41,College_Graduated,0,I,0,1,0,1082
43934,F,63 years,$ 69306.45,Individuals,0,I,0,0,0,2610
43935,F,56 years,$ 31213.71,Individuals,0,A,0,0,0,6403
43936,M,34 years,$ 146587.59,Individuals,0,I,0,0,0,681
43937,F,51 years,$ 118605.0,Individuals,0,A,1,3,1,3875
43938,F,70 years,$ 128034.6,Individuals,0,A,0,1,0,1046
43939,F,28 years,$ 214505.88,Individuals,0,A,1,1,0,478
43940,M,102 years,$ 49931.82,Individuals,0,I,0,1,0,5822
43941,F,23 years,$ 234957.69,College_Graduated,0,I,0,1,0,1438
43942,M,28 years,$ 208522.32,College_Graduated,0,I,0,1,0,1860
43943,F,92 years,$ 61026.33,Individuals,0,I,0,1,0,5493
43944,F,23 years,$ 73022.34,College_Graduated,0,A,0,1,0,1508
43945,F,21 years,$ 79059.24,College_Graduated,0,I,0,0,0,374
43946,M,45 years,$ 77734.53,Individuals,0,I,0,0,0,3414
43947,F,21 years,$ 61023.15,College_Graduated,0,I,0,0,0,703
43948,M,21 years,$ 84420.45,College_Graduated,0,I,0,1,0,417
43949,F,21 years,$ 169799.34,College_Graduated,0,A,1,1,0,989
43950,F,47 years,$ 103831.53,Individuals,0,A,0,1,1,3818
43951,F,41 years,$ 120874.23,Individuals,0,A,0,0,0,4178
43952,F,22 years,$ 60787.02,College_Graduated,0,I,0,1,0,779
43953,M,23 years,$ 368062.26,College_Graduated,0,I,0,1,0,1512
43954,F,35 years,$ 82437.36,Individuals,0,I,0,0,0,3005
43955,F,49 years,$ 56159.91,Individuals,0,A,1,1,0,3273
43956,M,21 years,$ 597164.46,College_Graduated,0,I,0,0,0,682
43957,F,49 years,$ 76779.06,Individuals,0,I,0,2,0,2960
43958,F,56 years,$ 71616.84,Individuals,0,I,0,1,0,3113
43959,F,24 years,$ 454706.58,College_Graduated,0,I,0,0,0,1816
43960,F,44 years,$ 71971.74,Individuals,0,I,0,2,0,5654
43961,F,45 years,$ 128425.89,Individuals,0,A,1,2,0,5808
43962,M,31 years,$ 44418.39,Individuals,0,A,1,2,0,811
43963,F,57 years,$ 98804.73,Individuals,0,I,0,0,0,7664
43964,M,24 years,$ 48669.48,College_Graduated,0,I,0,1,0,1398
43965,M,51 years,$ 68080.17,Individuals,0,I,0,1,0,5416
43966,F,43 years,$ 37937.19,Individuals,0,I,1,1,0,3426
43967,M,84 years,$ 39974.28,Individuals,0,A,1,2,0,4335
43968,F,42 years,$ 137030.4,Individuals,0,A,1,1,0,2943
43969,F,42 years,$ 72193.02,Individuals,0,A,1,1,0,3707
43970,F,47 years,$ 123795.93,Individuals,0,A,1,1,0,6031
43971,F,44 years,$ 99700.98,Individuals,0,I,0,0,0,5904
43972,M,27 years,$ 267733.29,College_Graduated,0,I,0,1,0,1789
43973,F,25 years,$ 44232.15,College_Graduated,0,A,0,1,0,1864
43974,M,30 years,$ 86368.68,College_Graduated,0,I,0,1,0,1776
43975,M,36 years,$ 96101.91,Individuals,0,A,1,2,0,5357
43976,M,41 years,$ 215325.0,Individuals,0,A,1,2,0,3645
43977,M,76 years,$ 316223.73,Individuals,0,I,0,0,0,5806
43978,F,53 years,$ 141059.82,VIP,1,A,1,8,0,4966
43979,M,33 years,$ 134702.7,College_Graduated,0,A,1,7,0,1054
43980,M,26 years,$ 67176.57,Individuals,0,A,1,2,0,5234
43981,F,53 years,$ 83601.12,VIP,1,A,1,7,0,4854
43982,F,36 years,$ 134189.4,Individuals,0,I,0,0,0,4003
43983,F,63 years,$ 186841.32,Individuals,0,I,0,2,0,6999
43984,M,23 years,$ 99855.78,College_Graduated,0,I,0,1,0,1431
43985,F,49 years,$ 87022.44,Individuals,0,I,0,0,0,7689
43986,M,43 years,$ 120397.2,Individuals,0,A,1,4,0,5728
43987,F,40 years,$ 95331.24,Individuals,0,I,0,0,0,2839
43988,M,43 years,$ 67604.88,Individuals,0,I,1,2,0,4542
43989,F,21 years,$ 19588.41,College_Graduated,0,I,0,1,0,723
43990,F,21 years,$ 55488.03,College_Graduated,0,I,0,1,0,712
43991,M,59 years,$ 101153.85,Individuals,0,A,1,2,0,3456
43992,F,34 years,$ 56392.59,Individuals,0,A,1,1,0,699
43993,M,62 years,$ 70145.52,Individuals,0,I,0,0,0,3587
43994,F,55 years,$ 95561.88,VIP,0,A,1,2,0,5323
43995,M,46 years,$ 228529.17,Individuals,0,A,1,2,0,5326
43996,F,38 years,$ 74192.46,Individuals,0,I,0,0,0,3222
43997,F,48 years,$ 133022.1,Individuals,0,I,0,1,0,3626
43998,F,24 years,$ 194358.84,College_Graduated,0,I,0,0,0,1056
43999,F,23 years,$ 70176.84,College_Graduated,0,A,1,1,0,1465
44000,F,52 years,$ 43539.39,Individuals,0,A,1,2,0,4388
44001,M,36 years,$ 79534.02,Individuals,0,A,0,0,0,1209
44002,F,36 years,$ 302237.76,Individuals,0,A,1,3,0,3179
44003,M,22 years,$ 130861.98,College_Graduated,0,I,0,0,0,1142
44004,M,20 years,$ 110932.17,College_Graduated,0,I,1,1,0,782
44005,F,89 years,$ 85354.56,Individuals,0,I,0,1,0,6719
44006,F,48 years,$ 146112.66,Individuals,0,A,1,2,0,7408
44007,M,31 years,$ 56708.34,College_Graduated,0,A,1,1,0,977
44008,M,32 years,$ 74646.93,Individuals,0,I,0,0,0,3979
44009,F,42 years,$ 53054.16,Individuals,0,A,1,2,0,4171
44010,F,46 years,$ 65642.49,Individuals,0,A,1,2,0,1857
44011,M,45 years,$ 171631.29,Individuals,0,A,1,2,0,5539
44012,F,22 years,$ 200532.27,College_Graduated,0,I,0,1,0,1059
44013,M,26 years,$ 116807.49,Individuals,0,I,0,1,0,1409
44014,M,42 years,$ 201692.31,Individuals,0,A,0,0,0,2449
44015,F,25 years,$ 64846.47,College_Graduated,0,I,0,1,0,783
44016,M,69 years,$ 157369.32,Individuals,0,I,0,0,0,3277
44017,M,66 years,$ 326846.76,Individuals,0,I,0,0,0,7734
44018,M,40 years,$ 54431.04,Individuals,0,A,1,1,0,580
44019,M,23 years,$ 60686.31,College_Graduated,0,A,0,1,0,1131
44020,F,67 years,$ 83778.48,Individuals,0,I,0,0,0,3692
44021,M,25 years,$ 67921.53,College_Graduated,0,A,1,4,0,1461
44022,M,46 years,$ 113332.8,Individuals,0,A,0,1,0,874
44023,M,24 years,$ 2310217.35,College_Graduated,0,A,1,1,0,1521
44024,M,62 years,$ 180065.25,Individuals,0,A,1,2,0,2879
44025,F,57 years,$ 55359.54,Individuals,0,A,1,2,0,5920
44026,M,24 years,$ 125085.42,College_Graduated,0,I,0,1,0,1147
44027,M,61 years,$ 203985.06,Individuals,0,I,0,1,0,2369
44028,M,32 years,$ 82967.16,College_Graduated,0,A,1,1,0,1419
44029,F,26 years,$ 117916.05,College_Graduated,0,I,0,1,0,1796
44030,F,61 years,$ 153771.6,Individuals,0,A,1,2,0,5541
44031,F,21 years,$ 62888.82,College_Graduated,0,I,0,1,0,677
44032,F,23 years,$ 140242.44,Individuals,0,I,0,0,0,1574
44033,F,54 years,$ 309073.32,VIP,1,A,1,8,0,7538
44034,M,23 years,$ 359419.14,Individuals,0,A,1,3,0,639
44035,F,39 years,$ 196179.75,Individuals,0,A,1,1,0,4748
44036,M,20 years,$ 58402.86,College_Graduated,0,A,1,1,0,788
44037,M,33 years,$ 66563.73,College_Graduated,0,A,1,4,0,1814
44038,M,39 years,$ 46590.96,Individuals,0,I,0,1,0,1909
44039,M,27 years,$ 133548.39,College_Graduated,0,I,0,1,0,1041
44040,F,43 years,$ 204570.84,Individuals,1,A,1,7,1,5384
44041,F,38 years,$ 204070.35,Individuals,0,A,1,2,0,2838
44042,M,25 years,$ 480561.0,College_Graduated,0,I,0,1,0,1864
44043,F,21 years,$ 53747.97,Individuals,0,A,0,1,0,881
44044,F,22 years,$ 87081.51,College_Graduated,0,I,0,1,0,1123
44045,M,22 years,$ 86939.01,College_Graduated,0,A,1,2,0,1143
44046,M,69 years,$ 88016.49,Individuals,0,I,0,0,0,2270
44047,F,29 years,$ 97767.72,College_Graduated,0,A,1,1,0,1787
44048,F,40 years,$ 191872.32,Individuals,0,A,1,2,0,5556
44049,F,66 years,$ 130576.26,Individuals,0,A,1,2,0,5426
44050,F,73 years,$ 160667.43,Individuals,0,A,1,2,0,5781
44051,M,34 years,$ 74228.01,Individuals,0,A,1,2,0,3182
44052,M,47 years,$ 96220.71,Individuals,0,I,0,0,0,3378
44053,M,36 years,$ 164710.77,Individuals,0,I,0,1,0,3601
44054,F,39 years,$ 150599.1,Individuals,0,A,1,1,0,5851
44055,M,25 years,$ 65888.46,College_Graduated,0,I,0,1,0,1137
44056,F,45 years,$ 74423.52,Individuals,0,A,1,1,0,5469
44057,M,21 years,$ 76059.09,College_Graduated,0,I,0,1,0,776
44058,F,46 years,$ 107974.5,Individuals,0,A,1,6,0,3209
44059,M,43 years,$ 64129.32,Individuals,0,I,0,1,0,6565
44060,M,41 years,$ 119903.4,Individuals,0,I,0,0,0,4059
44061,F,22 years,$ 151438.17,College_Graduated,0,I,1,1,0,1440
44062,F,20 years,$ 124619.49,College_Graduated,0,I,1,1,0,423
44063,M,35 years,$ 124697.55,Individuals,1,A,1,7,0,4129
44064,M,44 years,$ 87845.25,VIP,0,A,1,3,0,4337
44065,M,68 years,$ 56357.79,Individuals,0,I,0,0,0,4176
44066,M,44 years,$ 245400.99,Individuals,0,I,0,1,0,5323
44067,F,24 years,$ 78589.35,College_Graduated,0,I,0,1,0,1158
44068,M,40 years,$ 112449.72,Individuals,0,A,1,6,0,4059
44069,F,47 years,$ 317181.0,Individuals,0,A,1,2,0,2013
44070,F,81 years,$ 115177.8,Individuals,0,I,0,0,0,5331
44071,F,20 years,$ 56426.64,College_Graduated,0,I,0,0,0,655
44072,F,45 years,$ 177251.52,Individuals,0,I,0,1,0,6135
44073,F,45 years,$ 21579.69,Individuals,0,A,1,4,0,3978
44074,F,71 years,$ 194906.85,Individuals,0,I,0,2,0,3672
44075,F,50 years,$ 221979.0,Individuals,0,A,1,1,0,6857
44076,M,42 years,$ 142401.66,Individuals,0,I,0,1,0,3539
44077,F,23 years,$ 72370.59,College_Graduated,0,I,0,0,0,1391
44078,F,48 years,$ 78105.3,Individuals,0,A,0,0,0,838
44079,F,23 years,$ 93528.63,College_Graduated,0,A,1,2,0,4860
44080,M,55 years,$ 130582.86,Individuals,1,A,1,3,0,5714
44081,F,22 years,$ 16514.34,Individuals,0,A,1,2,0,1276
44082,F,92 years,$ 47021.1,Individuals,0,A,1,2,0,5665
44083,F,41 years,$ 120526.56,Individuals,0,A,1,5,1,4101
44084,M,53 years,$ 110299.47,Individuals,0,A,0,1,0,6096
44085,M,63 years,$ 96736.8,Individuals,0,A,1,3,0,5273
44086,F,23 years,$ 55565.76,College_Graduated,0,I,0,1,0,1515
44087,F,39 years,$ 46314.03,Individuals,1,A,1,4,0,2347
44088,M,52 years,$ 104940.78,VIP,1,A,1,5,0,3991
44089,F,43 years,$ 72480.75,Individuals,0,A,1,1,0,3982
44090,F,28 years,$ 110048.76,College_Graduated,0,I,0,1,0,1142
44091,F,50 years,$ 84325.74,Individuals,0,I,0,1,0,4071
44092,M,46 years,$ 146133.03,Individuals,0,I,0,0,0,6302
44093,F,84 years,$ 157092.3,VIP,0,A,1,4,0,4322
44094,M,25 years,$ 78286.98,College_Graduated,0,I,0,1,0,1837
44095,F,70 years,$ 306693.57,Individuals,0,A,0,1,0,6032
44096,F,20 years,$ 49440.3,College_Graduated,0,I,0,1,0,389
44097,M,21 years,$ 44895.3,College_Graduated,0,I,0,1,0,369
44098,M,23 years,$ 104624.82,College_Graduated,0,I,0,1,0,1413
44099,F,36 years,$ 29744.07,Individuals,0,A,1,1,0,2218
44100,F,52 years,$ 92393.28,Individuals,0,I,0,0,0,4317
44101,M,44 years,$ 80286.96,Individuals,0,I,0,1,0,3021
44102,F,74 years,$ 55218.09,Individuals,0,I,0,0,0,3491
44103,F,24 years,$ 179341.29,College_Graduated,0,I,0,0,0,1798
44104,F,53 years,$ 107163.66,Individuals,0,A,1,3,0,5179
44105,F,87 years,$ 504985.05,Individuals,0,I,1,1,0,2746
44106,F,28 years,$ 50398.23,College_Graduated,0,I,0,1,0,1047
44107,F,61 years,$ 102504.18,Individuals,0,I,0,1,0,5582
44108,F,45 years,$ 132689.1,Individuals,0,I,0,1,0,3147
44109,F,46 years,$ 42582.99,Individuals,1,A,1,5,0,4311
44110,F,50 years,$ 180689.76,Individuals,0,A,1,1,0,838
44111,F,45 years,$ 80795.22,Individuals,0,A,1,2,0,5242
44112,F,23 years,$ 61092.21,College_Graduated,0,I,0,1,0,1518
44113,M,25 years,$ 51251.61,College_Graduated,0,A,0,0,0,369
44114,F,36 years,$ 63496.35,Individuals,0,A,0,0,0,4031
44115,M,22 years,$ 156139.5,College_Graduated,0,A,1,1,0,374
44116,F,55 years,$ 108111.33,Individuals,0,A,1,3,0,2428
44117,F,47 years,$ 224671.41,Individuals,0,I,0,2,0,2433
44118,F,26 years,$ 74280.48,College_Graduated,0,I,0,1,0,1074
44119,F,22 years,$ 33772.23,College_Graduated,0,I,0,1,0,1088
44120,F,23 years,$ 69775.14,College_Graduated,0,I,0,1,0,1446
44121,M,41 years,$ 337939.44,Individuals,0,A,1,2,0,2484
44122,M,26 years,$ 174719.91,College_Graduated,0,I,0,1,0,1805
44123,F,25 years,$ 109758.45,College_Graduated,0,A,1,1,0,2351
44124,M,32 years,$ 119572.08,College_Graduated,0,A,1,4,0,2935
44125,M,53 years,$ 77108.58,VIP,0,A,1,3,0,3014
44126,F,77 years,$ 193058.1,Individuals,0,I,0,0,0,4996
44127,M,38 years,$ 82252.02,Individuals,0,A,1,2,0,2229
44128,M,24 years,$ 39757.44,College_Graduated,0,I,0,1,0,1445
44129,F,61 years,$ 45407.34,Individuals,0,I,0,1,0,3359
44130,M,74 years,$ 73321.8,Individuals,0,I,0,1,0,5422
44131,F,39 years,$ 49298.25,Individuals,0,I,0,0,0,1616
44132,F,59 years,$ 92863.53,Individuals,0,A,1,1,0,7572
44133,F,49 years,$ 56044.74,Individuals,0,A,1,1,0,6553
44134,F,39 years,$ 2563287.6,Individuals,0,A,1,2,0,417
44135,F,34 years,$ 113470.71,Individuals,1,A,1,2,0,803
44136,M,40 years,$ 168200.25,Individuals,0,A,1,1,0,1693
44137,M,26 years,$ 130125.12,College_Graduated,0,I,0,1,0,1807
44138,F,65 years,$ 68391.81,Individuals,0,I,0,0,0,782
44139,F,38 years,$ 142452.99,Individuals,0,I,0,1,0,4328
44140,M,39 years,$ 124849.26,Individuals,0,I,0,0,0,1276
44141,M,37 years,$ 387157.89,Individuals,0,I,1,1,0,2169
44142,M,37 years,$ 128229.24,Individuals,0,I,0,2,0,3761
44143,M,49 years,$ 197840.91,Individuals,0,A,1,2,0,4178
44144,F,69 years,$ 84509.28,Individuals,0,I,0,1,0,5886
44145,F,54 years,$ 83039.13,Individuals,0,I,0,1,0,615
44146,M,88 years,$ 59601.12,Individuals,0,I,0,1,0,4737
44147,F,37 years,$ 92539.29,Individuals,0,I,0,1,0,4091
44148,M,23 years,$ 436363.29,College_Graduated,0,I,0,1,0,1805
44149,M,59 years,$ 302445.06,Individuals,0,I,1,2,0,5273
44150,F,34 years,$ 30119.88,Individuals,0,I,0,0,0,1149
44151,M,45 years,$ 174892.53,Individuals,0,A,1,6,0,5590
44152,F,41 years,$ 103021.77,VIP,0,A,1,2,0,758
44153,M,24 years,$ 51903.81,College_Graduated,0,I,0,1,0,1413
44154,F,41 years,$ 163754.1,Individuals,0,I,0,0,0,1907
44155,F,51 years,$ 214497.0,Individuals,0,I,0,0,0,5268
44156,F,28 years,$ 69518.64,College_Graduated,0,I,0,1,0,866
44157,F,21 years,$ 181087.68,College_Graduated,0,I,0,1,0,1019
44158,M,31 years,$ 91937.13,College_Graduated,0,I,0,1,0,1809
44159,F,25 years,$ 109305.81,College_Graduated,0,A,1,2,0,1135
44160,M,47 years,$ 92095.38,Individuals,0,I,0,0,0,881
44161,F,25 years,$ 130097.76,College_Graduated,0,A,1,1,0,1137
44162,M,42 years,$ 106168.05,VIP,0,A,1,4,0,4617
44163,M,35 years,$ 171872.97,Individuals,0,A,1,2,0,4325
44164,M,24 years,$ 114735.09,College_Graduated,0,I,0,1,0,1063
44165,M,22 years,$ 136274.61,College_Graduated,0,I,0,1,0,1152
44166,F,76 years,$ 173317.53,Individuals,0,I,0,0,0,4155
44167,F,57 years,$ 114048.12,Individuals,0,A,1,2,0,1682
44168,F,37 years,$ 121295.64,Individuals,0,I,0,1,0,723
44169,M,26 years,$ 95895.87,College_Graduated,0,I,0,1,0,417
44170,M,57 years,$ 630237.18,Individuals,0,I,0,1,0,4327
